date,open,high,low,close,volume,volume(KAS)
08/25/2024,0.169106,0.179124,0.167228,0.174677,218 m,
08/26/2024,0.174463,0.174823,0.168308,0.171776,218.5 m,
08/27/2024,0.172133,0.172796,0.168626,0.16911,153.9 m,
08/28/2024,0.16034,0.16034,0.159589,0.159844,357.8 m,
08/29/2024,0.162736,0.162841,0.162623,0.16275,416.5 m,
08/30/2024,0.165426,0.16564,0.165381,0.165381,272.7 m,
08/31/2024,0.16601,0.16601,0.165535,0.165722,320.3 m,
09/01/2024,0.163055,0.163055,0.162202,0.162202,164.6 m,
09/02/2024,0.1582,0.158703,0.1582,0.158703,237.3 m,
09/03/2024,0.161334,0.162264,0.161334,0.162009,205.7 m,
09/04/2024,0.153498,0.153586,0.153032,0.153586,186.8 m,
09/05/2024,0.155952,0.155998,0.155175,0.155449,412.2 m,
09/06/2024,0.146981,0.147733,0.146981,0.147341,339.3 m,
09/07/2024,0.145611,0.146212,0.14538,0.146212,436.7 m,
09/08/2024,0.148521,0.148972,0.148335,0.148972,173.4 m,
09/09/2024,0.151491,0.151491,0.151038,0.151273,143.3 m,
09/10/2024,0.158291,0.158291,0.158091,0.158091,242.1 m,
09/11/2024,0.16451,0.165592,0.16451,0.165465,253.9 m,
09/12/2024,0.169367,0.169367,0.169153,0.169154,277.6 m,
09/13/2024,0.167163,0.167163,0.166629,0.166803,212.2 m,
09/14/2024,0.172035,0.172357,0.172035,0.172176,212.4 m,
09/15/2024,0.177856,0.177931,0.177596,0.177694,226.7 m,
09/16/2024,0.170059,0.170059,0.168549,0.168549,446.2 m,
09/17/2024,0.166838,0.167309,0.166838,0.167309,301.2 m,
09/18/2024,0.169961,0.170044,0.169811,0.169894,292.3 m,
09/19/2024,0.173555,0.173555,0.172663,0.172839,315.6 m,
09/20/2024,0.170357,0.170866,0.169836,0.169836,352.3 m,
09/21/2024,0.168751,0.168751,0.16861,0.16861,238.9 m,
09/22/2024,0.170157,0.170248,0.169487,0.169794,116.3 m,
09/23/2024,0.166323,0.166323,0.165453,0.165453,240.0 m,
09/24/2024,0.163018,0.163018,0.1623,0.162799,229.9 m,
09/25/2024,0.166672,0.167775,0.166672,0.167614,300.6 m,
09/26/2024,0.161379,0.161446,0.160471,0.160471,266.7 m,
09/27/2024,0.165269,0.165551,0.165114,0.165114,262.2 m,
09/28/2024,0.173177,0.173217,0.172983,0.173217,386.1 m,
09/29/2024,0.165765,0.166094,0.165494,0.166094,213.8 m,
09/30/2024,0.16172,0.161955,0.161492,0.161787,175.8 m,
10/01/2024,0.160106,0.160106,0.15915,0.159644,245.2 m,
10/02/2024,0.151606,0.151861,0.151135,0.151135,455.3 m,
10/03/2024,0.145059,0.145736,0.145059,0.145515,305.5 m,
10/04/2024,0.147696,0.148925,0.147696,0.148512,206.6 m,
10/05/2024,0.148116,0.148116,0.147705,0.14798,215.1 m,
10/06/2024,0.147991,0.147991,0.147716,0.147775,120.7 m,
10/07/2024,0.146559,0.147201,0.146467,0.147201,151.1 m,
10/08/2024,0.138319,0.1385,0.137974,0.137974,362.9 m,
10/09/2024,0.140006,0.140006,0.139366,0.139366,283.4 m,
10/10/2024,0.134029,0.134567,0.133894,0.134353,209.9 m,
10/11/2024,0.130952,0.130952,0.130446,0.130706,298.3 m,
10/12/2024,0.140774,0.140774,0.139654,0.139654,260.5 m,
10/13/2024,0.132368,0.133412,0.132368,0.133412,270.3 m,
10/14/2024,0.132315,0.132315,0.131648,0.132054,177.3 m,
10/15/2024,0.136726,0.136763,0.136045,0.136547,266.4 m,
10/16/2024,0.133943,0.134498,0.133802,0.134335,336.3 m,
10/17/2024,0.130858,0.130858,0.130125,0.130171,224.2 m,
10/18/2024,0.126709,0.126709,0.126376,0.126578,637.5 m,
10/19/2024,0.131654,0.132482,0.131654,0.132482,383.3 m,
10/20/2024,0.127667,0.12806,0.127667,0.127675,210.5 m,
10/21/2024,0.134436,0.134436,0.13383,0.13383,231.5 m,
10/22/2024,0.131231,0.131649,0.131231,0.131649,319.4 m,
10/23/2024,0.135132,0.135132,0.134836,0.134902,495.2 m,
10/24/2024,0.131782,0.131951,0.131529,0.131951,303.0 m,
10/25/2024,0.128362,0.128659,0.128243,0.128243,249.3 m,
10/26/2024,0.114836,0.114836,0.113515,0.114205,621.8 m,
10/27/2024,0.11723,0.11723,0.116582,0.116582,784.7 m,
10/28/2024,0.12001,0.120261,0.1199,0.120219,271.3 m,
10/29/2024,0.120556,0.122077,0.120556,0.122077,346.9 m,
10/30/2024,0.112858,0.11297,0.112646,0.112897,893.0 m,
10/31/2024,0.114839,0.115186,0.114499,0.114499,807.7 m,
11/01/2024,0.115776,0.115776,0.113318,0.114254,903.4 m,
11/02/2024,0.116293,0.11662,0.116293,0.11662,769.8 m,
11/03/2024,0.111084,0.111457,0.110859,0.110859,292.8 m,
11/04/2024,0.109277,0.109699,0.109104,0.109699,455.2 m,
11/05/2024,0.105078,0.105093,0.104884,0.105026,477.7 m,
11/06/2024,0.114981,0.115785,0.114771,0.115574,457.4 m,
11/07/2024,0.121175,0.122387,0.121175,0.122274,961.5 m,
11/08/2024,0.11474,0.11474,0.113359,0.113359,922.5 m,
11/09/2024,0.110913,0.110943,0.110705,0.110705,898.8 m,
11/10/2024,0.133885,0.135328,0.133885,0.135284,1487.4 m,
11/11/2024,0.152661,0.153607,0.152401,0.153607,3093.2 m,
11/12/2024,0.147368,0.148406,0.147368,0.148208,1432.7 m,
11/13/2024,0.138707,0.138826,0.136251,0.136251,1596.4 m,
11/14/2024,0.126907,0.127492,0.126808,0.127322,1106.4 m,
11/15/2024,0.134956,0.134956,0.132349,0.132349,1780.8 m,
11/16/2024,0.13631,0.137593,0.13631,0.137349,1250.4 m,
11/17/2024,0.143771,0.143771,0.141327,0.142825,785.1 m,
11/18/2024,0.15371,0.154146,0.1533,0.154146,811.2 m,
11/19/2024,0.17165,0.172411,0.171423,0.172411,1262.8 m,
11/20/2024,0.157818,0.158861,0.157818,0.158861,1351.6 m,
11/21/2024,0.150711,0.150711,0.148635,0.148635,1076.5 m,
11/22/2024,0.150959,0.150959,0.150384,0.150384,1003.1 m,
11/23/2024,0.155351,0.155749,0.155072,0.155414,833.5 m,
11/24/2024,0.156612,0.156612,0.155762,0.15601,1272.7 m,
11/25/2024,0.150376,0.151169,0.150376,0.15063,1212.9 m,
11/26/2024,0.152245,0.15238,0.151943,0.151943,1178.2 m,
11/27/2024,0.148228,0.148346,0.147631,0.148251,933.0 m,
11/28/2024,0.15335,0.15335,0.152801,0.152944,817.8 m,
11/29/2024,0.150919,0.151396,0.150919,0.151326,717.1 m,
11/30/2024,0.15523,0.15523,0.154641,0.154773,717.9 m,
12/01/2024,0.160378,0.160378,0.159392,0.159392,1181.1 m,
12/02/2024,0.171699,0.171699,0.168992,0.168992,1212.1 m,
12/03/2024,0.155188,0.155188,0.154153,0.154419,1692.4 m,
12/04/2024,0.164044,0.164234,0.162214,0.162271,1571.5 m,
12/05/2024,0.155013,0.156374,0.155013,0.156374,1710.0 m,
12/06/2024,0.162542,0.162542,0.161488,0.161601,1422.6 m,
12/07/2024,0.177682,0.178511,0.17729,0.178511,1802.5 m,
12/08/2024,0.182207,0.182538,0.181438,0.182416,2079.0 m,
12/09/2024,0.18392,0.185492,0.18392,0.18468,1356.3 m,
12/10/2024,0.163426,0.163426,0.160435,0.160435,2236.7 m,
12/11/2024,0.152487,0.153155,0.152366,0.152904,2322.9 m,
12/12/2024,0.162889,0.163885,0.162889,0.163885,1381.4 m,
12/13/2024,0.162623,0.163095,0.162487,0.162721,1540.0 m,
12/14/2024,0.161399,0.16187,0.161272,0.161344,926.4 m,
12/15/2024,0.156791,0.156791,0.156463,0.156544,865.1 m,
12/16/2024,0.157385,0.157385,0.155369,0.155369,699.0 m,
12/17/2024,0.145875,0.146756,0.145875,0.146155,1392.2 m,
12/18/2024,0.136542,0.137556,0.136542,0.137257,1717.6 m,
12/19/2024,0.124621,0.124621,0.121765,0.122447,2074.6 m,
12/20/2024,0.121715,0.123409,0.121715,0.123409,2457.5 m,
12/21/2024,0.124778,0.12505,0.124266,0.12505,2568.9 m,
12/22/2024,0.118463,0.118708,0.117998,0.117998,1263.2 m,
12/23/2024,0.115766,0.116247,0.115413,0.115413,1268.3 m,
12/24/2024,0.121525,0.122211,0.120755,0.121494,870.4 m,
12/25/2024,0.117776,0.118598,0.117776,0.118252,1192.0 m,
12/26/2024,0.120742,0.120742,0.120165,0.120165,886.2 m,
12/27/2024,0.113924,0.114099,0.113564,0.113655,990.4 m,
12/28/2024,0.118322,0.118603,0.117738,0.117785,668.2 m,
12/29/2024,0.12007,0.1204,0.119659,0.1204,762.1 m,
12/30/2024,0.118696,0.118696,0.117921,0.118101,402.0 m,
12/31/2024,0.114663,0.114663,0.114303,0.114457,805.8 m,
01/01/2025,0.11472,0.114804,0.114337,0.114337,627.9 m,
01/02/2025,0.117791,0.11818,0.117791,0.118143,416.6 m,
01/03/2025,0.12251,0.123822,0.122234,0.123822,582.7 m,
01/04/2025,0.128521,0.128521,0.128179,0.128314,641.9 m,
01/05/2025,0.125138,0.125461,0.125138,0.125461,520.0 m,
01/06/2025,0.12365,0.123879,0.123405,0.123405,626.6 m,
01/07/2025,0.123089,0.123089,0.12276,0.12276,820.5 m,
01/08/2025,0.114807,0.114937,0.114263,0.114263,794.9 m,
01/09/2025,0.11742,0.117521,0.115779,0.116811,1235.1 m,
01/10/2025,0.113502,0.113913,0.113234,0.113913,902.6 m,
01/11/2025,0.116197,0.11679,0.116197,0.116518,492.0 m,
01/12/2025,0.116385,0.116599,0.11628,0.116424,339.7 m,
01/13/2025,0.115606,0.115606,0.115037,0.115037,313.8 m,
01/14/2025,0.119263,0.120182,0.119263,0.120182,1142.5 m,
01/15/2025,0.13823,0.138406,0.138109,0.138383,1080.5 m,
01/16/2025,0.138102,0.138711,0.138102,0.138711,716.5 m,
01/17/2025,0.148171,0.148361,0.147996,0.148298,838.7 m,
01/18/2025,0.155038,0.155132,0.154003,0.154016,702.6 m,
01/19/2025,0.141115,0.14129,0.140616,0.140616,931.0 m,
01/20/2025,0.122814,0.126018,0.122814,0.126018,1826.5 m,
01/21/2025,0.12679,0.129078,0.12677,0.129078,1402.9 m,
01/22/2025,0.136394,0.137341,0.136394,0.137341,850.1 m,
01/23/2025,0.13066,0.13066,0.129402,0.129641,451.0 m,
01/24/2025,0.128267,0.128292,0.127996,0.128027,581.0 m,
01/25/2025,0.129955,0.130371,0.129892,0.130277,436.3 m,
01/26/2025,0.133736,0.133736,0.132986,0.133107,371.0 m,
01/27/2025,0.126715,0.126715,0.126083,0.126273,321.5 m,
01/28/2025,0.127122,0.12713,0.126965,0.126965,889.2 m,
