date,predicted_price,predicted_price_smooth
2024-11-04,0.3392422683166821,0.3281477614540319
2024-11-05,0.3405747560701733,0.32939046091564606
2024-11-06,0.341911252999299,0.33064254012401134
2024-11-07,0.3445963079338702,0.33203791690499723
2024-11-08,0.34527059533627175,0.3333611847481247
2024-11-09,0.3472975003178316,0.3347548163050954
2024-11-10,0.3486541690956818,0.3361447515841541
2024-11-11,0.3500148975064326,0.3375317661763819
2024-11-12,0.3513796939941624,0.33891655895816
2024-11-13,0.352064130503494,0.34023131611269336
2024-11-14,0.3541215250262481,0.3416203370040488
2024-11-15,0.3554985765081412,0.3430081609544581
2024-11-16,0.35618915322511724,0.344326260181524
2024-11-17,0.3568797299420932,0.34558160715758096
2024-11-18,0.3582649938215779,0.34684994582398065
2024-11-19,0.3596543766499571,0.3481303889065783
2024-11-20,0.361047886940478,0.3494221387099683
2024-11-21,0.3624455332162841,0.3507244781605999
2024-11-22,0.3638473240104132,0.3520367627455812
2024-11-23,0.3652532678657939,0.3533584132576025
2024-11-24,0.3666633733352628,0.3546889092653685
2024-11-25,0.3680776489815531,0.35602778323698697
2024-11-26,0.3694961033773035,0.35737461525101866
2024-11-27,0.3709187451050595,0.3587290282364227
2024-11-28,0.3723455827572791,0.3600906836885084
2024-11-29,0.3752118802544939,0.36160280334510697
2024-11-30,0.3766513573339727,0.36310765874399353
2024-12-01,0.37737321107042926,0.3645342139766371
2024-12-02,0.3795430113152761,0.366035093710501
2024-12-03,0.3809952055111122,0.3675311048905621
2024-12-04,0.3824516560562878,0.3690231600071347
2024-12-05,0.38318201383945844,0.3704390453903671
2024-12-06,0.3839123716226291,0.37178637801359327
2024-12-07,0.3853773608918944,0.37314547630142336
2024-12-08,0.3868466325557741,0.37451559192685846
2024-12-09,0.3897980578838421,0.37604383852255685
2024-12-10,0.391280228981115,0.3775674775684127
2024-12-11,0.3920234731601473,0.3790130771275862
2024-12-12,0.3927667173391796,0.38038844114874554
2024-12-13,0.3942575316994355,0.38177535020381453
2024-12-14,0.3972521734419145,0.3833230325276245
2024-12-15,0.39800409589931257,0.3847911388647933
2024-12-16,0.3987560183567106,0.38618762681398505
2024-12-17,0.4002642243388531,0.38759528656647185
2024-12-18,0.401776800179528,0.3890134379277775
2024-12-19,0.4048150966510145,0.39059360380010116
2024-12-20,0.40557796578251726,0.39209203999834275
2024-12-21,0.40634083491402,0.3935169194899105
2024-12-22,0.4078709782999381,0.3949523253709133
2024-12-23,0.4109445158145859,0.39655154441528057
2024-12-24,0.41171622173493677,0.3980680121472462
2024-12-25,0.4124879276552876,0.39951000369805034
2024-12-26,0.4140357800428571,0.40096258133253104
2024-12-27,0.4155880818582314,0.4024251313851011
2024-12-28,0.4187060693460764,0.4040532251811986
2024-12-29,0.4194889210882213,0.4055967947719009
2024-12-30,0.4202717728303662,0.40706429257774746
2024-12-31,0.4218419613660945,0.4085420594565822
2025-01-01,0.4234166438841517,0.41002951789933917
2025-01-02,0.4249958293254278,0.41152614904194806
2025-01-03,0.4265795266408117,0.41303148680183444
2025-01-04,0.4297604927474788,0.4147043873963989
2025-01-05,0.43055913611902136,0.41628986226866116
2025-01-06,0.431357779490564,0.4177966539908514
2025-01-07,0.4345660053108122,0.4194735891228475
2025-01-08,0.43537148385533175,0.42106337859609594
2025-01-09,0.4361769623998514,0.42257473697647147
2025-01-10,0.4394126100405646,0.4242585242828808
2025-01-11,0.4410373186642256,0.4259364037210153
2025-01-12,0.44185197394283954,0.42752796074319777
2025-01-13,0.4443005507733057,0.42920521974620857
2025-01-14,0.44593909239087,0.4308786070106747
2025-01-15,0.4475822631552677,0.43254897262513403
2025-01-16,0.4492300721576526,0.43421708257838587
2025-01-17,0.45005630032843547,0.43580100435339086
2025-01-18,0.4525396412911948,0.4374748680471713
2025-01-19,0.453370530473029,0.43906443428975706
2025-01-20,0.4558678727215386,0.4407447781329352
2025-01-21,0.4575390096325901,0.4424242012829007
2025-01-22,0.4583769245860144,0.44401947361321215
2025-01-23,0.4592148395394387,0.4455390102058348
2025-01-24,0.4608953716035516,0.44707464634560645
2025-01-25,0.4625806149964523,0.448625243210691
2025-01-26,0.4659652725050104,0.450359246140123
2025-01-27,0.4668149887595126,0.45200482040206197
2025-01-28,0.4676647050140148,0.45357080886325724
2025-01-29,0.4710778236003168,0.4553215103369632
2025-01-30,0.4719346758658364,0.4569828268898506
2025-01-31,0.4727915281313559,0.4585636970140011
2025-02-01,0.4745100084736011,0.4601583281599611
2025-02-02,0.477961333609984,0.46193862870496344
2025-02-03,0.4796941969384602,0.4637141855283131
2025-02-04,0.4805630350426407,0.46539907047974594
2025-02-05,0.4814318731468212,0.46700235074645347
2025-02-06,0.483174371527436,0.46861955282455175
2025-02-07,0.4866738720253659,0.4704249847446332
2025-02-08,0.4884308927778707,0.47222557554795697
2025-02-09,0.4901927729730181,0.4740222952904631
2025-02-10,0.4910761474633288,0.4757276805077496
2025-02-11,0.493731149072663,0.477528027364241
2025-02-12,0.4946194063828926,0.47923716526610616
2025-02-13,0.4972890751881499,0.48104235625831054
2025-02-14,0.4990753929409894,0.48284565992657846
2025-02-15,0.5008666263449902,0.48464775656841963
2025-02-16,0.501764705574302,0.4863594514690079
2025-02-17,0.5044638777304316,0.48816989409515027
2025-02-18,0.505366896139783,0.48988959429961354
2025-02-19,0.5062699145491344,0.49152762632456565
2025-02-20,0.5080809046935308,0.4931829541614622
2025-02-21,0.5117177827452374,0.49503643701983974
2025-02-22,0.5135436895707798,0.4968871622749338
2025-02-23,0.5144591385646278,0.4986443599039032
2025-02-24,0.5153745875584758,0.5003173826693604
2025-02-25,0.5172104861927648,0.5020066930217009
2025-02-26,0.5190513949682092,0.5037111632163517
2025-02-27,0.5227482809715256,0.5056148749918691
2025-02-28,0.5246042772392175,0.507513815216604
2025-03-01,0.5264653217277159,0.5094089658677152
2025-03-02,0.5283314239822864,0.5113012116791723
2025-03-03,0.5292670087703158,0.5130977913882867
2025-03-04,0.5302025935583454,0.5148082716052926
2025-03-05,0.5320788400214556,0.516535328446909
2025-03-06,0.5339601729473334,0.5182778128969514
2025-03-07,0.5377381365410299,0.5202238452613592
2025-03-08,0.5386864614760474,0.5220701068828281
2025-03-09,0.5415365611482985,0.5240167523093751
2025-03-10,0.5424900157637722,0.5258640786548148
2025-03-11,0.5453555237405795,0.5278132231633913
2025-03-12,0.5463141273098652,0.5296633135780386
2025-03-13,0.5472727308791508,0.5314242553081499
2025-03-14,0.5491951014519759,0.5332013399225325
2025-03-15,0.5530553715793303,0.5351867430882123
2025-03-16,0.5540243310390527,0.5370705018832964
2025-03-17,0.5569364115822992,0.5390570928531967
2025-03-18,0.5588847445378182,0.5410398580216589
2025-03-19,0.5608382990834251,0.5430197021278356
2025-03-20,0.5627970849474038,0.5449974404097924
2025-03-21,0.5637790984078133,0.5468756062095944
2025-03-22,0.5667303895945474,0.5488610845480897
2025-03-23,0.5687049278852406,0.5508454688818047
2025-03-24,0.5696948321973003,0.5527304052133543
2025-03-25,0.57068473650936,0.5545258383429549
2025-03-26,0.5746602038850923,0.5565392748971687
2025-03-27,0.5766558822258295,0.5585509356300348
2025-03-28,0.5776563761520358,0.5604614796822349
2025-03-29,0.580663177262404,0.5624816494402518
2025-03-30,0.5816689954355054,0.5644003840397772
2025-03-31,0.5846917889573563,0.5664295245315352
2025-04-01,0.5857029510583632,0.568356867184218
