date,days_since_genesis,support_price,resistance_price,fair_price,predicted_price
2025-10-02,1425,0.7776837538632057,1.5780695012116122,1.1078082025148976,1.1078082025148976
2025-10-03,1426,0.7799885505454328,1.582746375754315,1.11109137855788,1.11109137855788
2025-10-04,1427,0.7822985549942857,1.5874338178543839,1.1143819730489863,1.1143819730489863
2025-10-05,1428,0.7846137753150676,1.5921318439590333,1.117679997534197,1.117679997534197
2025-10-06,1429,0.7869342196200048,1.5968404705295272,1.1209854635693541,1.1209854635693541
2025-10-07,1430,0.7892598960282493,1.6015597140411817,1.124298382720166,1.124298382720166
2025-10-08,1431,0.7915908126658785,1.6062895909833665,1.1276187665622057,1.1276187665622057
2025-10-09,1432,0.793926977665897,1.6110301178595081,1.130946626680914,1.130946626680914
2025-10-10,1433,0.7962683991682372,1.6157813111870907,1.1342819746716004,1.1342819746716004
2025-10-11,1434,0.7986150853197607,1.6205431874976586,1.1376248221394454,1.1376248221394454
2025-10-12,1435,0.8009670442742588,1.625315763336819,1.1409751806995005,1.1409751806995005
2025-10-13,1436,0.8033242841924547,1.630099055264244,1.1443330619766918,1.1443330619766918
2025-10-14,1437,0.8056868132420034,1.6348930798536725,1.1476984776058192,1.1476984776058192
2025-10-15,1438,0.8080546395974929,1.6396978536929114,1.1510714392315595,1.1510714392315595
2025-10-16,1439,0.8104277714404462,1.64451339338384,1.1544519585084676,1.1544519585084676
2025-10-17,1440,0.8128062169593212,1.6493397155424103,1.157840047100978,1.157840047100978
2025-10-18,1441,0.8151899843495123,1.6541768367986491,1.1612357166834053,1.1612357166834053
2025-10-19,1442,0.8175790818133516,1.659024773796662,1.1646389789399476,1.1646389789399476
2025-10-20,1443,0.8199735175601095,1.6638835431946324,1.168049845564686,1.168049845564686
2025-10-21,1444,0.8223732998059963,1.668753161664828,1.1714683282615879,1.1714683282615879
2025-10-22,1445,0.8247784367741628,1.673633645893598,1.174894438744507,1.174894438744507
2025-10-23,1446,0.8271889366947014,1.6785250125813789,1.1783281887371857,1.1783281887371857
2025-10-24,1447,0.8296048078046472,1.683427278442695,1.181769589973256,1.181769589973256
2025-10-25,1448,0.8320260583479794,1.6883404602061611,1.1852186541962422,1.1852186541962422
2025-10-26,1449,0.8344526965756219,1.6932645746144845,1.1886753931595606,1.1886753931595606
2025-10-27,1450,0.8368847307454444,1.6981996384244669,1.1921398186265222,1.1921398186265222
2025-10-28,1451,0.8393221691222639,1.7031456684070065,1.195611942370334,1.195611942370334
2025-10-29,1452,0.8417650199778447,1.7081026813471005,1.1990917761741,1.1990917761741
2025-10-30,1453,0.8442132915909007,1.7130706940438472,1.202579331830824,1.202579331830824
2025-10-31,1454,0.846666992247096,1.7180497233104475,1.2060746211434092,1.2060746211434092
2025-11-01,1455,0.8491261302390453,1.7230397859742081,1.2095776559246612,1.2095776559246612
2025-11-02,1456,0.8515907138663158,1.7280408988765426,1.2130884479972888,1.2130884479972888
2025-11-03,1457,0.8540607514354278,1.7330530788729737,1.2166070091939056,1.2166070091939056
2025-11-04,1458,0.8565362512598562,1.7380763428331363,1.2201333513570316,1.2201333513570316
2025-11-05,1459,0.8590172216600307,1.7431107076407788,1.2236674863390946,1.2236674863390946
2025-11-06,1460,0.8615036709633378,1.7481561901937652,1.2272094260024318,1.2272094260024318
2025-11-07,1461,0.863995607504121,1.7532128074040771,1.2307591822192907,1.2307591822192907
2025-11-08,1462,0.8664930396236824,1.7582805761978166,1.234316766871832,1.234316766871832
2025-11-09,1463,0.8689959756702839,1.763359513515208,1.2378821918521292,1.2378821918521292
2025-11-10,1464,0.8715044239991471,1.768449636310599,1.2414554690621715,1.2414554690621715
2025-11-11,1465,0.8740183929724561,1.7735509615524647,1.2450366104138648,1.2450366104138648
2025-11-12,1466,0.8765378909593569,1.7786635062234075,1.248625627829033,1.248625627829033
2025-11-13,1467,0.8790629263359594,1.7837872873201612,1.25222253323942,1.25222253323942
2025-11-14,1468,0.8815935074853383,1.7889223218535923,1.2558273385866905,1.2558273385866905
2025-11-15,1469,0.8841296427975336,1.7940686268487012,1.259440055822432,1.259440055822432
2025-11-16,1470,0.8866713406695527,1.7992262193446262,1.2630606969081561,1.2630606969081561
2025-11-17,1471,0.8892186095053699,1.8043951163946437,1.2666892738153,1.2666892738153
