date,open,high,low,close,volume,volume(KAS),days_since_genesis,support_price,resistance_price,fair_price,historical_fair_price_smooth
2022-11-26,0.007633,0.009589,0.007602,0.009416,40.5 K,,384,0.003079346081137876,0.006248583836526887,0.004386519366157025,0.004386508228877337
2022-11-27,0.008917,0.009444,0.00846,0.009058,53.2 K,,385,0.0031133165080659887,0.006317516348505042,0.004434910138636137,0.004434898995025182
2022-11-28,0.008722,0.009785,0.00872,0.00921,33.7 K,,386,0.003147572105604168,0.006387027526348535,0.004483707135804113,0.0044836959858747345
2022-11-29,0.0092,0.009726,0.00788,0.00876,64 K,,387,0.00318211451957137,0.006457120709739706,0.004532912702125179,0.004532901545890165
2022-11-30,0.00876,0.00928,0.00851,0.008884,38.4 K,,388,0.0032169454009900065,0.006527799248919703,0.0045825291894758665,0.004582518026947948
2022-12-01,0.008877,0.009143,0.008583,0.008643,974.7 K,,389,0.0032520664060888935,0.006599066504694472,0.004632558957149216,0.004632547788341061
2022-12-02,0.008624,0.008775,0.007944,0.008406,1.2 m,,390,0.0032874791963061816,0.006670925848440692,0.004683004371858949,0.004682993196783169
2022-12-03,0.008363,0.008363,0.007124,0.007349,1.1 m,,391,0.003323185438292288,0.006743380662111736,0.004733867807743645,0.004733856626412795
2022-12-04,0.007208,0.007651,0.006556,0.006556,1.1 m,,392,0.0033591868039128214,0.006816434338243596,0.004785151646370908,0.004785140458797485
2022-12-05,0.006842,0.007587,0.006651,0.007244,1.2 m,,393,0.003395484970251501,0.006890090279960815,0.004836858276741526,0.004836847082937971
2022-12-06,0.007244,0.008282,0.007157,0.008137,759.2 K,,394,0.0034320816196130675,0.006964351900982387,0.004888990095293615,0.004888978895272313
2022-12-07,0.008048,0.008259,0.007416,0.007685,944 K,,395,0.0034689784395261886,0.007039222625627659,0.0049415495059067635,0.00494153829968004
2022-12-08,0.007647,0.00788,0.007406,0.007547,654.2 K,,396,0.003506177122746364,0.007114705888822221,0.004994538919906161,0.004994527707486293
2022-12-09,0.007526,0.007532,0.007098,0.007237,543.3 K,,397,0.003543679367258818,0.007190805136103777,0.005047960756066731,0.0050479495374659315
2022-12-10,0.007237,0.007698,0.007105,0.007367,638.7 K,,398,0.0035814868762813895,0.007267523823628008,0.005101817440617233,0.005101806215847665
2022-12-11,0.007367,0.007715,0.007165,0.007208,602.5 K,,399,0.003619601358267416,0.007344865418174431,0.005156111407244383,0.0051561001763181565
2022-12-12,0.007208,0.007311,0.006951,0.007003,391.4 K,,400,0.0036580245269086102,0.007422833397152226,0.00521084509709695,0.005210833860026116
2022-12-13,0.007003,0.007146,0.006648,0.006941,436.4 K,,401,0.0036967581011379358,0.007501431248606078,0.005266020958789842,0.005266009715586405
2022-12-14,0.006918,0.006987,0.006005,0.006258,608.8 K,,402,0.0037358038051324713,0.0075806624712219895,0.005321641448408202,0.005321630199084107
2022-12-15,0.006303,0.006801,0.006085,0.006131,809.7 K,,403,0.0037751633683162735,0.007660530574333084,0.005377709029511471,0.00537769777407861
2022-12-16,0.00614,0.006205,0.005689,0.005709,537.2 K,,404,0.003814838525363231,0.007741039077925404,0.005434226173137461,0.005434214911607679
2022-12-17,0.005672,0.005959,0.005102,0.005112,815.9 K,,405,0.003854831016199917,0.007822191512643694,0.005491195357806421,0.005491184090191506
2022-12-18,0.005112,0.006164,0.004913,0.006164,689.8 K,,406,0.0038951425860084313,0.007903991419797174,0.005548619069525078,0.005548607795836766
2022-12-19,0.006139,0.006378,0.005512,0.005534,715.9 K,,407,0.003935774985229242,0.007986442351365296,0.005606499801790693,0.005606488522040672
2022-12-20,0.005554,0.005735,0.005094,0.005221,545.5 K,,408,0.003976729969564017,0.008069547870003501,0.005664840055595086,0.005664828769794989
2022-12-21,0.005249,0.00531,0.004938,0.005149,661.3 K,,409,0.004018009299978453,0.00815331154904895,0.0057236423394286745,0.005723631047590087
2022-12-22,0.005141,0.005761,0.00511,0.005573,543 K,,410,0.004059614742705099,0.008237736972526263,0.00578290916928449,0.005782897871418945
2022-12-23,0.005567,0.005795,0.005499,0.005795,547.2 K,,411,0.004101548069246174,0.008322827735153223,0.005842643068662192,0.0058426317647811725
2022-12-24,0.005782,0.005853,0.005149,0.005153,455 K,,412,0.0041438110563763765,0.008408587442346493,0.005902846568572073,0.005902835258687014
2022-12-25,0.005177,0.005365,0.005125,0.005226,309.5 K,,413,0.004186405486145693,0.008495019710227304,0.005963522207539058,0.005963510891661343
2022-12-26,0.005226,0.005388,0.005219,0.005332,208.7 K,,414,0.004229333145882201,0.008582128165627144,0.006024672531606697,0.00602466120974766
2022-12-27,0.005332,0.00537,0.005015,0.005075,266.3 K,,415,0.004272595828194862,0.00866991644609343,0.00608630009434114,0.0060862887665120696
2022-12-28,0.005054,0.00517,0.004543,0.004928,436.9 K,,416,0.004316195330976314,0.008758388199895172,0.0061484074568351225,0.006148396123047257
2022-12-29,0.004957,0.004957,0.004524,0.004758,818.2 K,,417,0.004360133457405655,0.008847547086028622,0.006210997187711928,0.006210985847976453
2022-12-30,0.004761,0.00492,0.004539,0.004603,384 K,,418,0.004404412015951229,0.008937396774222922,0.006274071863129347,0.006274060517457407
2022-12-31,0.004612,0.005141,0.004212,0.004837,483.9 K,,419,0.00444903282037339,0.009027940944945726,0.006337634066783633,0.006337622715186325
2023-01-01,0.004864,0.005393,0.004817,0.005314,801 K,,420,0.004493997689727284,0.009119183289408828,0.006401686389913451,0.006401675032401817
2023-01-02,0.005314,0.005474,0.005152,0.005209,457.8 K,,421,0.004539308448365607,0.009211127509573772,0.0064662314313038045,0.006466220067888849
2023-01-03,0.005208,0.005344,0.005153,0.005177,284.5 K,,422,0.004584966925941365,0.009303777318157444,0.006531271797289981,0.006531260427982659
2023-01-04,0.00517,0.005209,0.004859,0.004987,347.5 K,,423,0.0046309749574106295,0.009397136438637672,0.006596810101761468,0.006596798726572683
2023-01-05,0.004994,0.005049,0.004893,0.004967,358.2 K,,424,0.004677334383035287,0.009491208605258794,0.006662848966165864,0.006662837585106481
2023-01-06,0.004967,0.005023,0.004535,0.004544,347.1 K,,425,0.004724047048385781,0.009585997563037234,0.0067293910195128,0.006729379632593634
2023-01-07,0.004533,0.004791,0.004454,0.004501,401 K,,426,0.004771114804343854,0.00968150706776706,0.0067964388983778315,0.0067964275056096556
2023-01-08,0.004501,0.004581,0.004336,0.004436,331.1 K,,427,0.004818539507105281,0.009777740886025526,0.006863995246906336,0.006863983848299873
2023-01-09,0.004438,0.005017,0.004382,0.004809,410.6 K,,428,0.004866323018182595,0.009874702795178615,0.006932062716817405,0.006932051312383336
2023-01-10,0.004835,0.005041,0.004684,0.00486,652.9 K,,429,0.004914467204407817,0.009972396583386564,0.007000643967407715,0.007000632557156679
2023-01-11,0.00486,0.004948,0.004549,0.004638,451.1 K,,430,0.00496297393793517,0.010070826049609386,0.00706974166555541,0.007069730249497996
2023-01-12,0.004638,0.005031,0.004586,0.005031,321 K,,431,0.005011845096243797,0.010169995003612368,0.007139358485723964,0.0071393470638707246
2023-01-13,0.004999,0.005629,0.004788,0.005629,587.3 K,,432,0.005061082562140464,0.010269907265971582,0.007209497109966037,0.007209485682327474
2023-01-14,0.005631,0.00635,0.005549,0.00602,982.9 K,,433,0.005110688223762274,0.010370566668079357,0.007280160227927332,0.00728014879451391
2023-01-15,0.00602,0.006487,0.005892,0.006201,912 K,,434,0.005160663974579357,0.010471977052149771,0.007351350536850441,0.007351339097672576
2023-01-16,0.006204,0.006204,0.005528,0.006109,584.4 K,,435,0.005211011713397567,0.010574142271224109,0.007423070741578677,0.007423059296646746
2023-01-17,0.006016,0.006873,0.00596,0.006676,742.2 K,,436,0.005261733344361179,0.010677066189176321,0.007495323554559912,0.007495312103884247
2023-01-18,0.006676,0.006747,0.006349,0.006417,767.9 K,,437,0.005312830776955561,0.010780752680718477,0.007568111695850394,0.007568100239441289
2023-01-19,0.006421,0.006755,0.005936,0.005955,608.1 K,,438,0.005364305926009864,0.010885205631406202,0.007641437893118577,0.007641426430986278
2023-01-20,0.005955,0.006292,0.005859,0.006262,723.8 K,,439,0.005416160711699692,0.010990428937644094,0.0077153048816489146,0.007715293413803633
2023-01-21,0.00621,0.006459,0.006077,0.006402,535.7 K,,440,0.0054683970595497755,0.011096426506691162,0.007789715404345681,0.007789703930797581
2023-01-22,0.006404,0.006493,0.006113,0.006113,525.6 K,,441,0.005521016900436637,0.011203202256666222,0.007864672211736756,0.007864660732495962
2023-01-23,0.006108,0.006256,0.005803,0.005957,529.2 K,,442,0.005574022170591246,0.011310760116553294,0.007940178061977422,0.00794016657705402
2023-01-24,0.005957,0.006512,0.005835,0.006482,557.3 K,,443,0.005627414811601682,0.011419104026207001,0.008016235720854144,0.008016224230258173
2023-01-25,0.006493,0.006493,0.00594,0.005957,642.4 K,,444,0.005681196770415786,0.011528237936357946,0.008092847961788345,0.008092836465529812
2023-01-26,0.005975,0.00629,0.005923,0.006265,453.3 K,,445,0.005735369999343804,0.011638165808618081,0.008170017565840189,0.008170006063929054
2023-01-27,0.006266,0.006282,0.005955,0.006167,570.4 K,,446,0.005789936456061025,0.011748891615486071,0.008247747321712323,0.008247735814158512
2023-01-28,0.006192,0.006273,0.005947,0.006156,566.9 K,,447,0.005844898103610429,0.01186041934035264,0.008326040025753653,0.008326028512567047
2023-01-29,0.006109,0.006226,0.005643,0.005698,700.4 K,,448,0.005900256910405312,0.011972752977505923,0.008404898481963087,0.00840488696315353
2023-01-30,0.005707,0.005979,0.00561,0.0059,538.4 K,,449,0.005956014850231918,0.01208589653213679,0.008484325501993276,0.008484313977570575
2023-01-31,0.005888,0.005913,0.005153,0.005552,518.9 K,,450,0.006012173902252059,0.012199854020344174,0.008564323905154358,0.008564312375128278
2023-02-01,0.005556,0.005748,0.005337,0.005398,787.9 K,,451,0.006068736051005736,0.012314629469140385,0.008644896518417685,0.008644884982797954
2023-02-02,0.005421,0.00584,0.005181,0.005744,570.5 K,,452,0.006125703286413756,0.012430226916456422,0.008726046176419545,0.008726034635215853
2023-02-03,0.00578,0.006137,0.005661,0.005831,801.1 K,,453,0.006183077603780339,0.012546650411147255,0.008807775721464886,0.008807764174686884
2023-02-04,0.005809,0.005873,0.005505,0.005617,571.8 K,,454,0.006240861003795721,0.012663904012997121,0.008890088003531022,0.00889007645118832
2023-02-05,0.005617,0.005894,0.005515,0.005763,555.3 K,,455,0.006299055492538761,0.0127819917927248,0.008972985880271341,0.008972974322373513
2023-02-06,0.005722,0.006961,0.005722,0.006567,1.1 m,,456,0.006357663081479533,0.012900917831988889,0.009056472217019003,0.009056460653575587
2023-02-07,0.006568,0.007489,0.006271,0.007153,1.8 m,,457,0.006416685787481919,0.013020686223393049,0.009140549886790627,0.009140538317811128
2023-02-08,0.00711,0.007572,0.006918,0.007433,1.8 m,,458,0.006476125632806198,0.01314130107049127,0.00922522177028999,0.00922521019578387
2023-02-09,0.007433,0.007557,0.007003,0.007169,1.4 m,,459,0.006535984645111628,0.013262766487793102,0.009310490755911697,0.009310479175888377
2023-02-10,0.007186,0.007283,0.006512,0.006589,1.1 m,,460,0.006596264857459023,0.013385086600768892,0.009396359739744847,0.009396348154213722
2023-02-11,0.006531,0.006767,0.006311,0.006737,1 m,,461,0.0066569683083133315,0.013508265545855009,0.009482831625576721,0.009482820034547144
2023-02-12,0.006693,0.006779,0.006384,0.006415,527.5 K,,462,0.006718097041546199,0.013632307470459052,0.009569909324896422,0.00956989772837771
2023-02-13,0.006405,0.006685,0.006405,0.006534,416.1 K,,463,0.006779653106438545,0.01375721653296507,0.009657595756898544,0.009657584154899979
2023-02-14,0.006534,0.006539,0.006298,0.006539,540.7 K,,464,0.006841638557683114,0.013882996902738745,0.009745893848486809,0.009745882241017636
2023-02-15,0.006553,0.006849,0.006402,0.00651,592.4 K,,465,0.006904055455387034,0.014009652760132581,0.00983480653427772,0.009834794921347149
2023-02-16,0.00651,0.00718,0.006488,0.007162,630.6 K,,466,0.006966905865074376,0.0141371882964911,0.009924336756604195,0.0099243251382214
2023-02-17,0.007162,0.007392,0.006854,0.006856,1.1 m,,467,0.0070301918576886925,0.014265607714155986,0.010014487465519183,0.010014475841693309
2023-02-18,0.006887,0.007619,0.006858,0.007494,835.6 K,,468,0.007093915509595569,0.014394915226471277,0.01010526161879931,0.010105249989539454
2023-02-19,0.007494,0.007938,0.00745,0.007738,1.1 m,,469,0.007158078902585161,0.014525115057788494,0.010196662181948478,0.010196650547263717
2023-02-20,0.007761,0.007873,0.007573,0.007792,946.7 K,,470,0.007222684123874728,0.014656211443471802,0.010288692128201491,0.01028868048810086
2023-02-21,0.007789,0.007851,0.007604,0.007667,809.7 K,,471,0.007287733266111168,0.014788208629903137,0.010381354438527652,0.010381342793020151
2023-02-22,0.007661,0.007714,0.006925,0.007167,840.5 K,,472,0.007353228427373542,0.014921110874487338,0.010474652101634367,0.010474640450728967
2023-02-23,0.007157,0.007503,0.006787,0.007051,1.1 m,,473,0.007419171711175597,0.01505492244565727,0.01056858811397073,0.010568576457676362
2023-02-24,0.007072,0.007488,0.006909,0.007293,803.6 K,,474,0.007485565226468286,0.015189647622878923,0.010663165479731129,0.010663153818056693
2023-02-25,0.00722,0.007845,0.007185,0.007752,1.1 m,,475,0.007552411087642282,0.01532529069665652,0.010758387210858806,0.01075837554381317
2023-02-26,0.007728,0.008473,0.007684,0.008385,1.4 m,,476,0.007619711414530486,0.015461855968537625,0.010854256327049448,0.010854244654641444
2023-02-27,0.008465,0.009118,0.00822,0.009009,1.8 m,,477,0.007687468332410539,0.015599347751118207,0.010950775855754755,0.010950764177993184
2023-02-28,0.009011,0.011535,0.008517,0.010842,2.3 m,,478,0.007755683972007317,0.01573777036804773,0.011047948832185999,0.011047937149079628
2023-03-01,0.010785,0.012808,0.010444,0.011178,5.7 m,,479,0.007824360469495433,0.01587712815403421,0.011145778299317585,0.01114576661087515
2023-03-02,0.011269,0.013304,0.011258,0.013012,4.3 m,,480,0.007893499966501731,0.016017425454849295,0.011244267307890604,0.01124425561412081
2023-03-03,0.013023,0.014799,0.012586,0.01424,5.3 m,,481,0.007963104610107777,0.016158666627333305,0.011343418916416383,0.011343407217327897
2023-03-04,0.014286,0.014448,0.011322,0.012721,6.1 m,,482,0.008033176552852336,0.016300856039400267,0.011443236191180017,0.011443224486781482
2023-03-05,0.012737,0.013335,0.011681,0.012204,4.4 m,,483,0.008103717952733869,0.01644399807004297,0.011543722206243915,0.011543710496543931
2023-03-06,0.012156,0.012595,0.01198,0.01259,1.9 m,,484,0.008174730973212998,0.016588097109337983,0.011644880043451319,0.011644868328458461
2023-03-07,0.012672,0.014291,0.012424,0.013953,2.2 m,,485,0.00824621778321498,0.016733157558450673,0.011746712792429833,0.011746701072152647
2023-03-08,0.01393,0.014344,0.012514,0.012766,3.7 m,,486,0.00831818055713219,0.01687918382964022,0.011849223550594947,0.011849211825041943
2023-03-09,0.012889,0.012889,0.011242,0.011588,3.7 m,,487,0.008390621474826568,0.01702618034626462,0.011952415423153537,0.011952403692333196
2023-03-10,0.011663,0.01184,0.009875,0.010301,4.1 m,,488,0.008463542721632094,0.017174151542785676,0.01205629152310738,0.012056279787028149
2023-03-11,0.010355,0.011932,0.009125,0.011873,5.3 m,,489,0.00853694648835724,0.01732310186477399,0.012160854971256654,0.012160843229926952
2023-03-12,0.011931,0.012957,0.011291,0.012077,4.6 m,,490,0.008610834971287427,0.01747303576891394,0.012266108896203429,0.012266097149631647
2023-03-13,0.012077,0.012226,0.011265,0.012035,2.7 m,,491,0.008685210372187474,0.01762395772300866,0.012372056434355164,0.012372044682549656
2023-03-14,0.012062,0.013396,0.012062,0.012532,2.9 m,,492,0.008760074898304042,0.017775872205984984,0.012478700729928184,0.012478688972897278
2023-03-15,0.012534,0.014425,0.012061,0.013972,4.6 m,,493,0.008835430762368077,0.017928783707898417,0.012586044934951166,0.01258603317270316
2023-03-16,0.014116,0.014116,0.012496,0.012998,4.7 m,,494,0.008911280182597247,0.01808269672993808,0.012694092209268606,0.012694080441811764
2023-03-17,0.013026,0.013591,0.012725,0.013452,3.4 m,,495,0.00898762538269838,0.01823761578443165,0.01280284572054429,0.012802833947886854
2023-03-18,0.013422,0.014447,0.013402,0.013984,3 m,,496,0.009064468591869896,0.01839354539485029,0.012912308644264753,0.012912296866414926
2023-03-19,0.013999,0.014306,0.013622,0.013951,3 m,,497,0.009141812044804222,0.018550490095813558,0.013022484163742742,0.013022472380708703
2023-03-20,0.013922,0.017394,0.013922,0.016357,2.6 m,,498,0.009219657981690227,0.018708454433094362,0.013133375470120659,0.01313336368191056
2023-03-21,0.016358,0.017691,0.015718,0.017052,6.3 m,,499,0.009298008648215639,0.018867442963623835,0.013244985762374017,0.013244973968995972
2023-03-22,0.017124,0.017587,0.015629,0.01577,5.2 m,,500,0.009376866295569452,0.019027460255496238,0.013357318247314866,0.01335730644877697
2023-03-23,0.015796,0.016537,0.015547,0.015973,7.2 m,,501,0.00945623318044435,0.01918851088797387,0.013470376139595246,0.013470364335905559
2023-03-24,0.016008,0.016924,0.015898,0.016917,8.5 m,,502,0.009536111565039102,0.019350599451491944,0.0135841626617106,0.013584150852877154
2023-03-25,0.016927,0.017136,0.016621,0.01669,7.2 m,,503,0.009616503717060977,0.019513730547663463,0.013698681044003206,0.013698669230034006
2023-03-26,0.01669,0.017008,0.016211,0.016721,2.4 m,,504,0.009697411909728134,0.019677908789284097,0.013813934524665603,0.013813922705568627
2023-03-27,0.016713,0.018554,0.016526,0.018193,2.6 m,,505,0.009778838421772025,0.01984313880033703,0.013929926349743986,0.013929914525527179
2023-03-28,0.018193,0.022594,0.018193,0.022437,5.8 m,,506,0.00986078553743979,0.020009425215997842,0.014046659773141634,0.014046647943812916
2023-03-29,0.022451,0.023602,0.02116,0.023029,20.6 m,,507,0.009943255546496632,0.02017677268263933,0.014164138056622299,0.014164126222189561
2023-03-30,0.023016,0.036985,0.022946,0.028058,35.9 m,,508,0.010026250744228225,0.020345185857836366,0.014282364469813612,0.014282352630284722
2023-03-31,0.027581,0.032891,0.027235,0.0291,52.3 m,,509,0.01010977343144307,0.020514669410370716,0.014401342290210471,0.01440133044559327
2023-04-01,0.028962,0.033515,0.028962,0.032769,24.5 m,,510,0.010193825914474897,0.020685228020235882,0.014521074803178437,0.014521062953480724
2023-04-02,0.032463,0.038348,0.032197,0.035655,24.5 m,,511,0.010278410505185019,0.0208568663786419,0.014641565301957097,0.014641553447186659
2023-04-03,0.035736,0.042511,0.035554,0.038562,22.7 m,,512,0.010363529520964714,0.021029589188020163,0.01476281708766346,0.014762805227828055
2023-04-04,0.03879,0.040956,0.03546,0.036843,22.6 m,,513,0.010449185284737594,0.021203401162028235,0.014884833469295327,0.014884821604402682
2023-04-05,0.036508,0.037706,0.031696,0.034951,24.1 m,,514,0.010535380124961958,0.021378307025554606,0.01500761776373464,0.015007605893792453
2023-04-06,0.035049,0.036295,0.027923,0.030415,23.1 m,,515,0.010622116375633157,0.02155431151472353,0.015131173295750866,0.015131161420766814
2023-04-07,0.0302,0.0325,0.029635,0.031544,21.1 m,,516,0.01070939637628596,0.021731419376899788,0.015255503398004343,0.015255491517986068
2023-04-08,0.031467,0.031676,0.028711,0.030228,11.5 m,,517,0.010797222471996885,0.021909635370693428,0.015380611411049622,0.015380599526004755
2023-04-09,0.03009,0.030906,0.028991,0.029284,8.9 m,,518,0.010885597013386565,0.02208896426596459,0.015506500683338833,0.015506488793274964
2023-04-10,0.02926,0.036369,0.029111,0.034487,14.1 m,,519,0.010974522356622092,0.022269410843828226,0.01563317457122501,0.015633162676149708
2023-04-11,0.034478,0.036708,0.032983,0.034719,27.1 m,,520,0.011064000863419354,0.02245097989665886,0.01576063643896544,0.015760624538886246
2023-04-12,0.034561,0.038329,0.032487,0.032657,15.2 m,,521,0.011154034901045372,0.02263367622809534,0.015888889658724974,0.015888877753649413
2023-04-13,0.032657,0.033698,0.03194,0.032522,9.2 m,,522,0.011244626842320643,0.02281750465304557,0.016017937610579378,0.016017925700514937
2023-04-14,0.032522,0.034362,0.032004,0.032809,10.9 m,,523,0.011335779065621459,0.023002469997691247,0.016147783682518638,0.016147771767472785
2023-04-15,0.032809,0.035943,0.032785,0.035681,10.9 m,,524,0.011427493954882252,0.023188577099492572,0.01627843127045028,0.016278419350430447
2023-04-16,0.035681,0.035859,0.033248,0.033423,9.1 m,,525,0.011519773899597897,0.023375830807192976,0.016409883778202673,0.016409871853216285
2023-04-17,0.033438,0.033771,0.027074,0.027074,9.1 m,,526,0.011612621294826056,0.023564235980823838,0.016542144617528357,0.016542132687582804
2023-04-18,0.025305,0.029732,0.025239,0.027789,24.4 m,,527,0.011706038541189475,0.023753797491709167,0.016675217208107322,0.016675205273209964
2023-04-19,0.027804,0.028763,0.024393,0.02528,9.7 m,,528,0.011800028044878313,0.023944520222470317,0.016809104977550317,0.016809093037708497
2023-04-20,0.025287,0.025708,0.022364,0.023239,12 m,,529,0.011894592217652442,0.024136409067030656,0.01694381136140213,0.016943799416623162
2023-04-21,0.022881,0.02759,0.022881,0.02548,9.9 m,,530,0.01198973347684376,0.024329468930620265,0.017079339803144883,0.017079327853436063
2023-04-22,0.025504,0.027599,0.024197,0.024382,9 m,,531,0.012085454245358493,0.02452370472978061,0.017215693754201324,0.017215681799569914
2023-04-23,0.02453,0.025295,0.023516,0.024054,6.1 m,,532,0.0121817569516795,0.024719121392369207,0.01735287667393808,0.01735286471439132
2023-04-24,0.024029,0.024888,0.023593,0.024025,4.3 m,,533,0.012278644029868556,0.02491572385756427,0.017490892029668935,0.01749088006521405
2023-04-25,0.024151,0.026221,0.023894,0.02564,5.3 m,,534,0.012376117919568667,0.02511351707586939,0.01762974329665813,0.017629731327302306
2023-04-26,0.025715,0.027665,0.025714,0.026745,6.7 m,,535,0.012474181066006338,0.02531250600911816,0.01776943395812356,0.017769421983873972
2023-04-27,0.026576,0.031806,0.02619,0.030972,8.5 m,,536,0.01257283591999388,0.025512695630478834,0.017909967505240106,0.0179099555261039
2023-04-28,0.031095,0.031731,0.029085,0.03133,12.4 m,,537,0.012672084937931675,0.02571409092445895,0.018051347437142835,0.018051335453127128
2023-04-29,0.03133,0.032793,0.030065,0.031383,9.1 m,,538,0.012771930581810469,0.025916696886909944,0.018193577260930262,0.018193565272042155
2023-04-30,0.031319,0.031491,0.028283,0.028772,5.9 m,,539,0.01287237531921364,0.026120518525031805,0.0183366604916676,0.018336648497914172
2023-05-01,0.028835,0.029201,0.026847,0.028593,6.5 m,,540,0.012973421623319487,0.026325560857377656,0.018480600652390003,0.0184805886537783
2023-05-02,0.028675,0.02876,0.025617,0.025909,7.2 m,,541,0.01307507197290348,0.026531828913858385,0.018625401274105783,0.01862538927064284
2023-05-03,0.025932,0.027473,0.023079,0.026315,8.8 m,,542,0.013177328852340542,0.026739327735747213,0.018771065895799657,0.018771053887492468
2023-05-04,0.026308,0.027154,0.02499,0.026236,6.4 m,,543,0.0132801947516073,0.026948062375684322,0.018917598064435943,0.018917586051291495
2023-05-05,0.026311,0.030069,0.025812,0.027617,8.1 m,,544,0.013383672166284355,0.02715803789768142,0.01906500133496182,0.019064989316987076
2023-05-06,0.027769,0.028266,0.025099,0.02687,9 m,,545,0.013487763597558544,0.027369259377126337,0.01921327927031052,0.019213267247512416
2023-05-07,0.026814,0.029719,0.025377,0.026424,12.3 m,,546,0.01359247155222518,0.027581731900787585,0.01936243544140454,0.01936242341378998
2023-05-08,0.026427,0.026901,0.025154,0.025154,6.8 m,,547,0.013697798542690308,0.027795460566818923,0.01951247342715884,0.019512461394734726
2023-05-09,0.02518,0.025258,0.022563,0.022864,8.2 m,,548,0.013803747086972957,0.028010450484763926,0.01966339681448406,0.01966338477725726
2023-05-10,0.022924,0.023877,0.021879,0.022552,7.4 m,,549,0.013910319708707378,0.02822670677556055,0.019815209198289725,0.019815197156267086
2023-05-11,0.022654,0.024082,0.022245,0.022633,5.2 m,,550,0.014017518937145293,0.02844423457154566,0.019967914181487405,0.019967902134675745
2023-05-12,0.022716,0.022783,0.019198,0.020561,6.9 m,,551,0.014125347307158122,0.02866303901645957,0.020121515374993928,0.020121503323400052
2023-05-13,0.020545,0.021273,0.018925,0.020888,9 m,,552,0.014233807359239221,0.028883125265450588,0.020276016397734554,0.020276004341365252
2023-05-14,0.020897,0.021585,0.020079,0.020368,5.6 m,,553,0.014342901639506129,0.029104498485079556,0.020431420876646168,0.020431408815508183
2023-05-15,0.020313,0.024049,0.020256,0.022242,5.6 m,,554,0.014452632699702764,0.029327163853324328,0.020587732446680423,0.0205877203807805
2023-05-16,0.022197,0.0228,0.021173,0.022161,7.5 m,,555,0.014563003097201684,0.029551126559584338,0.02074495475080694,0.02074494268015179
2023-05-17,0.022161,0.022161,0.019944,0.020145,4.7 m,,556,0.014674015395006283,0.029776391804685078,0.020903091440016463,0.020903079364612782
2023-05-18,0.020086,0.020529,0.01874,0.019684,6.8 m,,557,0.014785672161753024,0.03000296480088261,0.021062146173324022,0.02106213409317848
2023-05-19,0.019684,0.019824,0.017607,0.017653,5.7 m,,558,0.014897975971713644,0.03023085077186805,0.021222122617772073,0.02122211053289132
2023-05-20,0.017689,0.018081,0.01553,0.017385,8.9 m,,559,0.015010929404797377,0.03046005495277208,0.021383024448433676,0.02138301235882435
2023-05-21,0.017671,0.017706,0.01604,0.016923,9.7 m,,560,0.01512453504655316,0.03069058259016941,0.021544855348415628,0.021544843254084328
2023-05-22,0.016923,0.017318,0.016214,0.016632,6.1 m,,561,0.015238795488171832,0.03092243894208327,0.0217076190088616,0.02170760690981491
2023-05-23,0.016632,0.016641,0.014389,0.014535,5.8 m,,562,0.015353713326488352,0.031155629277989868,0.021871319128955295,0.021871307025199793
2023-05-24,0.014467,0.0149,0.012138,0.013458,10.4 m,,563,0.01546929116398398,0.03139015887882286,0.022035959415923553,0.022035947307465775
2023-05-25,0.013487,0.016893,0.012014,0.016208,8.2 m,,564,0.015585531608788502,0.03162603303697784,0.022201543585039524,0.022201531471886
2023-05-26,0.016263,0.017334,0.014393,0.01627,15.1 m,,565,0.01570243727468239,0.03186325705631673,0.02236807535962575,0.022368063241782987
2023-05-27,0.01627,0.018857,0.015483,0.018319,8.8 m,,566,0.015820010781099025,0.032101836252172264,0.02253555847105731,0.022535546348531776
2023-05-28,0.01838,0.019703,0.018179,0.018799,10.7 m,,567,0.015938254753126855,0.03234177595135243,0.022703996658764925,0.0227039845315631
2023-05-29,0.01876,0.018912,0.017259,0.017854,8.8 m,,568,0.01605717182151161,0.0325830814921449,0.022873393670238086,0.02287338153836641
2023-05-30,0.017903,0.018506,0.016851,0.017091,7 m,,569,0.01617676462265847,0.032825758224321454,0.023043753261028158,0.023043741124493047
2023-05-31,0.017147,0.017737,0.015521,0.016193,6.7 m,,570,0.01629703579863423,0.0330698115091424,0.02321507919475146,0.023215067053559323
2023-06-01,0.016197,0.016197,0.014464,0.015809,5.8 m,,571,0.016417987997169498,0.033315246719360994,0.023387375243092406,0.023387363097249626
2023-06-02,0.015804,0.01631,0.014841,0.015783,5.3 m,,572,0.016539623871660865,0.033562069239227846,0.023560645185806563,0.02356063303531949
2023-06-03,0.015778,0.016424,0.015084,0.015502,4.6 m,,573,0.016661946081173058,0.03381028446449533,0.023734892810723763,0.023734880655598756
2023-06-04,0.015577,0.016897,0.015239,0.016623,4.2 m,,574,0.016784957290441136,0.03405989780242196,0.02391012191375119,0.023910109753994567
2023-06-05,0.016584,0.017121,0.015981,0.016093,5.6 m,,575,0.016908660169872622,0.034310914671776827,0.02408633629887645,0.024086324134494512
2023-06-06,0.016088,0.016118,0.014467,0.014574,3.9 m,,576,0.017033057395549684,0.03456334050284394,0.024263539778170667,0.024263527609169697
