date,open,high,low,close,volume
10/26/2018,6433.232272,6440.656014,6396.052902,6420.365573,3484.5 m
10/27/2018,6420.863227,6426.947032,6385.627746,6416.405872,3097.5 m
10/28/2018,6418.620771,6430.371869,6392.843437,6416.188305,2928.2 m
10/29/2018,6416.549408,6464.692942,6381.139302,6406.221101,2906.1 m
10/30/2018,6406.269061,6407.649452,6242.814052,6252.273571,3093.2 m
10/31/2018,6255.057568,6304.135099,6255.057568,6284.585339,3434.1 m
11/01/2018,6283.631829,6323.643163,6238.637290,6298.837501,3286.1 m
11/02/2018,6299.903907,6396.223720,6293.045330,6368.306136,3290.6 m
11/03/2018,6368.621545,6443.403657,6368.621545,6407.751479,3392.9 m
11/04/2018,6408.420166,6408.532431,6360.144863,6387.917030,3206.3 m
11/05/2018,6386.909850,6483.225449,6372.297571,6456.241631,3464.6 m
11/06/2018,6458.928434,6460.083842,6402.330270,6413.987438,3957.9 m
11/07/2018,6406.484869,6444.682645,6381.013881,6428.294585,4020.8 m
11/08/2018,6437.632241,6546.917805,6432.383204,6526.820154,4327.5 m
11/09/2018,6526.888624,6545.123286,6463.988822,6468.139286,4001 m
11/10/2018,6470.006229,6479.868232,6385.639030,6397.943423,3774.8 m
11/11/2018,6395.744478,6423.770311,6395.744478,6399.518804,3377.8 m
11/12/2018,6400.034597,6419.629802,6364.816155,6407.676509,3237.6 m
11/13/2018,6411.278115,6431.821642,6354.974990,6364.393922,3115.5 m
11/14/2018,6371.733230,6391.559008,6337.928083,6371.367486,3142.9 m
11/15/2018,6361.400405,6382.556325,5560.880720,5747.076679,4014.9 m
11/16/2018,5781.032657,5801.395589,5376.450571,5654.723204,6458.9 m
11/17/2018,5654.209988,5674.911746,5555.684496,5627.478697,4458.4 m
11/18/2018,5634.790942,5637.369200,5582.244808,5631.540424,3341.9 m
11/19/2018,5631.943422,5676.508479,5612.226553,5647.479577,2911.4 m
11/20/2018,5651.276824,5653.306826,4858.770198,4893.020433,3984.6 m
11/21/2018,4871.837128,4970.283673,4274.174494,4470.864068,6200.9 m
11/22/2018,4502.466998,4722.888985,4355.940984,4609.512684,5864.6 m
11/23/2018,4604.937872,4640.486229,4377.545770,4377.545770,3559.5 m
11/24/2018,4345.661016,4408.549466,4219.987384,4374.323227,3403.6 m
11/25/2018,4369.208187,4437.124274,3822.143370,3894.620254,2981.2 m
11/26/2018,3886.472347,4110.040082,3596.008061,4008.329436,4489.5 m
11/27/2018,3994.418822,4091.502639,3665.565457,3801.729367,4770.4 m
11/28/2018,3800.600009,3873.265853,3679.708117,3835.016590,4439.3 m
11/29/2018,3837.958523,4377.610226,3837.958523,4256.464556,4676.4 m
11/30/2018,4255.275505,4429.730210,4152.042747,4295.392323,4938.7 m
12/01/2018,4303.987285,4331.594554,3968.034995,4030.044494,4195.7 m
12/02/2018,4036.229875,4288.118115,3977.624456,4208.469723,3729.7 m
12/03/2018,4206.215757,4291.695879,4118.785078,4143.979048,3303 m
12/04/2018,4150.827310,4162.639731,3868.407785,3905.390427,3248.6 m
12/05/2018,3905.489739,4080.018655,3847.851237,3959.996646,3412.8 m
12/06/2018,3965.363499,3973.938520,3777.504598,3778.644100,3223.1 m
12/07/2018,3772.882545,3880.130150,3530.420581,3530.420581,3526.1 m
12/08/2018,3524.903843,3524.903843,3279.326880,3424.127676,4339.1 m
12/09/2018,3429.741618,3498.503410,3328.189753,3465.344049,4006.1 m
12/10/2018,3457.419526,3669.370224,3438.486015,3586.572261,3223.8 m
12/11/2018,3583.500415,3620.702270,3425.449092,3464.835871,3018.3 m
12/12/2018,3462.686886,3475.454581,3364.134936,3394.218703,2910.2 m
12/13/2018,3397.148742,3515.635434,3380.722529,3471.915387,2888.8 m
12/14/2018,3475.395333,3480.817680,3302.788527,3314.351766,2600.8 m
12/15/2018,3315.712263,3334.267258,3199.344541,3236.700910,2873.1 m
12/16/2018,3239.810072,3269.710130,3188.542617,3244.865925,2573.4 m
12/17/2018,3242.711657,3304.752077,3237.496112,3259.040242,2303.1 m
12/18/2018,3260.535478,3576.130761,3256.286666,3520.007340,2706.7 m
12/19/2018,3519.644006,3671.091738,3458.156901,3671.041341,4009.4 m
12/20/2018,3672.828564,3910.052395,3656.799274,3719.296166,4910.8 m
12/21/2018,3716.951290,4149.982112,3701.497818,4103.258582,5608.5 m
12/22/2018,4104.630083,4179.461009,3823.730152,3872.495182,5892.1 m
12/23/2018,3869.320912,3986.988102,3836.166472,3985.947865,4206 m
12/24/2018,3992.590689,4061.599528,3956.035484,3980.147519,4105.6 m
12/25/2018,3974.488113,4218.506382,3974.488113,4049.134022,5069.3 m
12/26/2018,4052.351427,4053.801001,3741.532556,3789.436638,4723.3 m
12/27/2018,3801.990624,3872.508799,3751.582030,3833.455304,4006.7 m
12/28/2018,3837.103068,3850.984987,3633.371831,3651.165346,3705.8 m
12/29/2018,3642.816542,3931.006116,3637.996493,3902.734263,4067.2 m
12/30/2018,3909.576362,3951.326013,3832.098961,3832.098961,4424.4 m
12/31/2018,3800.906186,3885.944596,3783.461120,3863.165984,3919.2 m
01/01/2019,3863.966826,3865.309440,3727.103167,3746.123953,3648.7 m
01/02/2019,3747.289082,3857.661350,3720.528270,3851.181614,3433.8 m
01/03/2019,3852.524626,3944.482761,3825.302832,3938.625961,3910 m
01/04/2019,3935.381479,3935.381479,3828.512308,3843.996640,4077.1 m
01/05/2019,3847.083953,3888.225089,3795.299372,3877.816632,3521.6 m
01/06/2019,3876.743901,3928.925000,3850.442904,3866.004564,4197.4 m
01/07/2019,3868.739955,4104.080839,3846.981956,4085.907582,4003.4 m
01/08/2019,4082.095636,4103.696834,4027.393341,4036.958448,4366.2 m
01/09/2019,4040.426869,4109.513660,4004.648804,4030.989306,3846.8 m
01/10/2019,4031.220159,4066.410720,4016.859199,4032.575391,3988.9 m
01/11/2019,4032.372041,4063.302240,3656.965008,3673.215707,4556.1 m
01/12/2019,3671.210547,3713.285567,3641.294105,3678.691684,4763.7 m
01/13/2019,3690.429234,3697.354504,3656.990110,3668.249920,3649.9 m
01/14/2019,3668.577160,3675.767877,3545.768209,3553.227143,3457.2 m
01/15/2019,3555.550456,3728.417562,3552.316662,3705.942606,4486.5 m
01/16/2019,3704.359604,3721.250727,3618.688647,3640.207439,5156.1 m
01/17/2019,3636.621476,3710.602669,3630.808410,3658.246730,4660.6 m
01/18/2019,3654.061564,3687.616740,3624.548987,3684.253015,4616.5 m
01/19/2019,3682.436731,3686.295784,3632.797684,3653.185376,4651 m
01/20/2019,3652.353731,3766.801867,3650.958251,3735.953787,3689.8 m
01/21/2019,3732.314579,3746.098908,3560.543619,3583.507436,3873 m
01/22/2019,3580.394849,3649.754616,3527.196175,3547.119997,3563.6 m
01/23/2019,3547.775740,3628.570493,3476.812120,3608.383962,4101.5 m
01/24/2019,3606.587750,3630.196102,3574.511563,3592.901431,4711.9 m
01/25/2019,3592.856632,3627.345747,3568.758625,3601.873911,3378.2 m
01/26/2019,3601.927452,3612.206202,3563.229319,3590.982706,3296.2 m
01/27/2019,3591.258309,3649.321285,3584.553811,3595.147524,3233.1 m
01/28/2019,3595.463473,3605.284865,3547.930412,3575.695347,3232.9 m
01/29/2019,3574.356432,3574.356432,3427.061510,3462.059067,3861.3 m
01/30/2019,3459.942105,3467.838292,3392.538497,3438.806393,3953.3 m
01/31/2019,3437.332067,3480.918096,3418.857282,3470.828260,3858.2 m
02/01/2019,3468.567305,3489.921013,3431.555778,3447.812769,3724.6 m
02/02/2019,3444.921907,3480.373584,3411.835140,3474.400614,3256.4 m
02/03/2019,3471.274685,3502.072823,3445.452967,3502.072823,2966.7 m
02/04/2019,3498.020425,3499.461532,3432.582851,3451.480647,2977 m
02/05/2019,3453.008650,3508.056357,3434.033280,3453.032184,3197.9 m
02/06/2019,3452.862403,3471.534749,3419.747401,3463.442822,3263.9 m
02/07/2019,3461.934373,3466.818452,3391.965468,3405.558944,3276.4 m
02/08/2019,3406.912628,3424.179020,3366.804929,3382.947414,3172.9 m
02/09/2019,3384.368990,3703.010371,3374.517850,3632.621064,3699.1 m
02/10/2019,3634.179510,3651.233257,3615.181021,3648.622398,4816.3 m
02/11/2019,3648.638906,3664.267251,3608.204418,3663.532767,3568.3 m
02/12/2019,3666.346751,3666.346751,3606.968337,3615.969570,3825.7 m
02/13/2019,3616.569553,3627.239485,3581.120207,3608.145569,3762.2 m
02/14/2019,3605.359539,3632.689011,3578.404056,3590.146721,4162.2 m
02/15/2019,3589.190871,3611.070420,3569.897913,3577.371360,3892.2 m
02/16/2019,3576.132030,3626.918549,3568.106289,3596.820722,3212.9 m
02/17/2019,3596.030690,3660.517482,3590.467025,3599.138222,3356.4 m
02/18/2019,3598.148040,3637.774896,3577.450980,3630.269019,3355.4 m
02/19/2019,3628.785108,3891.033233,3622.629504,3858.949361,5319.4 m
02/20/2019,3859.020359,3958.537956,3851.725896,3893.270397,7132.8 m
02/21/2019,3894.114707,3951.681707,3873.881505,3918.389586,6006.8 m
02/22/2019,3918.183728,3956.247605,3881.828977,3894.540736,5511.7 m
02/23/2019,3897.190164,3972.317710,3820.820279,3970.590294,5345.2 m
02/24/2019,3968.320638,4143.211868,3938.935169,4123.668789,5993.8 m
02/25/2019,4123.504873,4172.083234,3784.637179,3807.506664,7968.9 m
02/26/2019,3808.473252,3892.454871,3804.104099,3868.161644,8314.4 m
02/27/2019,3866.383457,3870.314695,3820.217154,3842.992707,6678.5 m
02/28/2019,3844.368123,3867.840124,3785.188774,3841.615656,5619 m
03/01/2019,3839.013237,3886.919618,3817.058024,3845.258313,6383 m
03/02/2019,3844.921366,3861.178589,3825.991124,3834.290290,5864.8 m
03/03/2019,3832.522165,3862.221584,3809.453704,3848.655865,5447.1 m
03/04/2019,3845.483710,3898.093997,3827.076616,3881.076222,5447.9 m
03/05/2019,3879.964730,3919.146062,3733.917482,3755.244534,6434 m
03/06/2019,3767.755779,3875.959895,3738.436474,3855.002805,7223.8 m
03/07/2019,3857.628118,3883.832332,3839.918720,3873.668096,7747.3 m
03/08/2019,3873.817022,3911.321320,3864.757248,3888.248904,7068.5 m
03/09/2019,3888.634932,3915.224522,3854.308002,3872.141156,7471.2 m
03/10/2019,3872.914025,3941.820809,3866.931805,3931.895283,7941 m
03/11/2019,3932.190275,3932.190275,3882.908898,3902.806463,7402.6 m
03/12/2019,3900.462788,3912.109686,3855.221925,3879.103312,7052.6 m
03/13/2019,3882.347880,3925.106802,3845.307654,3901.113915,7663.4 m
03/14/2019,3903.837482,3914.368484,3879.644200,3895.619863,7384.9 m
03/15/2019,3896.671800,3924.174554,3883.217836,3900.376687,7576.5 m
03/16/2019,3897.143080,3947.511201,3892.042261,3928.041329,8017.6 m
03/17/2019,3939.145757,4051.957711,3939.145757,4024.229285,7722.7 m
03/18/2019,4022.969398,4036.719226,3982.223906,4007.166920,6292.9 m
03/19/2019,4008.284984,4046.607041,3975.356199,4020.470962,6488.8 m
03/20/2019,4016.775380,4048.747969,4005.380860,4039.787114,6570.4 m
03/21/2019,4036.494784,4078.511718,4012.040946,4075.319877,6972.7 m
03/22/2019,4079.189802,4093.784724,4004.765644,4024.283202,7547.1 m
03/23/2019,4021.931407,4031.364278,4013.348777,4017.939706,7201.7 m
03/24/2019,4019.754261,4043.791033,4013.495429,4034.593702,6780.1 m
03/25/2019,4033.555246,4080.429132,4012.282392,4024.480056,6725.9 m
03/26/2019,4023.328815,4038.832775,3944.469302,3969.701717,6944.3 m
03/27/2019,3968.279257,3987.170102,3954.053909,3980.620043,7619.1 m
03/28/2019,3982.614679,4070.654525,3979.218922,4069.689197,8742.9 m
03/29/2019,4062.825098,4082.483911,4034.840681,4061.003062,8505.5 m
03/30/2019,4061.601587,4143.060869,4049.326845,4128.954216,8374.4 m
03/31/2019,4130.010064,4185.986950,4111.496748,4164.621320,8325.1 m
04/01/2019,4166.325800,4210.954138,4154.548283,4202.588398,7198.1 m
04/02/2019,4199.617440,4229.129951,4184.983266,4202.125150,7908.2 m
04/03/2019,4200.878649,4915.319704,4199.353305,4888.060145,13775.7 m
04/04/2019,4887.759498,5277.183264,4887.759498,4981.380899,19127.5 m
04/05/2019,4971.060890,5055.964735,4847.159233,4924.082434,18855.9 m
04/06/2019,4926.403081,5043.520307,4922.061606,5029.810426,14519.5 m
04/07/2019,5030.633756,5209.789828,4986.648573,5066.740036,12362.7 m
04/08/2019,5066.362965,5244.165847,5066.362965,5212.309923,13686.2 m
04/09/2019,5213.650121,5330.055098,5129.111525,5303.985429,14625 m
04/10/2019,5300.612112,5300.612112,5190.414108,5235.702336,13296.9 m
04/11/2019,5230.089594,5438.076806,5222.799901,5334.165462,11882.2 m
04/12/2019,5339.754555,5360.792183,5033.265192,5055.483612,13805.9 m
04/13/2019,5051.496177,5139.184727,4980.706447,5090.026913,13280.8 m
04/14/2019,5089.804112,5168.632419,5081.413415,5132.674495,11589.4 m
04/15/2019,5130.872758,5198.607003,5089.297332,5187.562408,9988.6 m
04/16/2019,5190.134975,5232.131072,5068.359413,5114.800176,11043.3 m
04/17/2019,5110.364743,5285.269355,5083.122626,5280.621478,11228.9 m
04/18/2019,5274.409619,5309.767053,5247.411896,5271.109695,11718.1 m
04/19/2019,5271.352176,5330.747550,5268.381876,5309.256996,11063.6 m
04/20/2019,5308.334719,5349.185233,5253.519639,5317.962150,10722.4 m
04/21/2019,5318.985321,5372.559483,5314.995062,5363.756655,12081.6 m
04/22/2019,5365.439861,5381.725475,5296.630795,5349.866311,12438.5 m
04/23/2019,5347.870262,5438.056152,5319.583955,5417.509437,12928.8 m
04/24/2019,5421.273442,5636.994562,5410.562408,5591.933563,14955.2 m
04/25/2019,5585.462132,5660.855011,5456.808248,5484.270138,15812.8 m
04/26/2019,5489.658213,5535.815359,5241.366292,5241.366292,14540.9 m
04/27/2019,5247.231158,5339.668147,5154.398777,5264.272698,15303.9 m
04/28/2019,5272.048284,5306.450168,5233.559329,5274.514196,12999 m
04/29/2019,5277.479654,5322.308489,5241.079211,5293.938256,11224.1 m
04/30/2019,5296.546936,5332.087294,5216.487916,5258.677411,11817.9 m
05/01/2019,5258.596118,5366.907620,5153.652014,5305.984482,12966.4 m
05/02/2019,5306.244504,5400.462953,5298.148059,5388.818933,12587.5 m
05/03/2019,5390.886922,5516.518746,5223.551019,5485.782605,12039.5 m
05/04/2019,5483.869227,5831.565100,5475.473832,5734.732074,14648 m
05/05/2019,5731.170083,5855.322771,5625.471506,5820.358392,15504.4 m
05/06/2019,5819.009881,5822.576221,5714.366264,5779.333069,14352.9 m
05/07/2019,5772.581489,5782.449597,5653.180375,5742.762540,13146.9 m
05/08/2019,5740.528084,5992.989650,5739.282097,5855.204284,11666.7 m
05/09/2019,5835.957517,5973.935496,5798.867413,5973.935496,10256.6 m
05/10/2019,5973.099793,6196.673171,5973.099793,6187.660821,10212.1 m
05/11/2019,6184.921254,6429.716712,6174.133218,6386.691490,12050.1 m
05/12/2019,6393.002586,7342.598761,6391.280170,7235.877636,21851.2 m
05/13/2019,7201.642618,7510.847161,6844.126065,6992.035884,27817.9 m
05/14/2019,7010.551665,8054.538414,6941.761153,7813.193116,23280.1 m
05/15/2019,7797.739234,8260.695889,7711.297934,8028.236494,26411.6 m
05/16/2019,8002.661524,8181.247379,7867.372971,8181.247379,24855 m
05/17/2019,8145.555621,8318.802551,7795.804841,7918.875905,26901.3 m
05/18/2019,7923.051339,7961.083269,7083.264993,7382.337789,24863.8 m
05/19/2019,7393.579773,7511.650426,7295.380303,7332.609911,20358.1 m
05/20/2019,7328.418963,8237.723664,7328.418963,8186.662732,18965.8 m
05/21/2019,8172.974802,8172.974802,7715.421068,8004.459954,19473.9 m
05/22/2019,8004.576724,8090.522839,7864.922724,7984.314133,18657.1 m
05/23/2019,7965.942975,8010.772118,7731.159044,7744.861887,17943.8 m
05/24/2019,7730.828703,7987.269267,7579.508192,7919.729554,18641.4 m
05/25/2019,7922.301227,8134.670181,7858.212311,8021.477876,17941.3 m
05/26/2019,8023.417667,8137.406251,7991.341944,8104.732046,18344.4 m
05/27/2019,8101.121878,8762.008201,7971.658538,8736.628564,16480.5 m
05/28/2019,8751.573177,8969.151505,8652.925344,8857.096556,24518.4 m
05/29/2019,8836.762648,8849.546725,8647.460499,8721.615742,22507.5 m
05/30/2019,8719.961736,8766.059975,8549.555401,8672.985373,20269 m
05/31/2019,8669.269147,8991.454183,8306.121950,8380.868400,21699.8 m
06/01/2019,8333.864738,8613.058556,8217.012518,8606.278615,24501 m
06/02/2019,8599.053486,8634.384312,8522.977232,8596.109824,20501.2 m
06/03/2019,8598.785002,8806.181717,8586.830125,8781.231373,18710.6 m
06/04/2019,8771.296313,8771.296313,8362.955081,8362.955081,18154.2 m
06/05/2019,8341.434666,8341.434666,7651.972247,7760.011058,20969.2 m
06/06/2019,7768.517748,7919.574241,7714.461246,7860.506171,19825 m
06/07/2019,7863.512302,7913.658343,7623.176900,7846.273224,16990.6 m
06/08/2019,7840.578081,8116.890096,7801.596204,8070.900978,17246.2 m
06/09/2019,8060.736272,8096.736821,7883.568612,7974.683977,15038.8 m
06/10/2019,7979.720899,8001.182589,7713.072534,7750.808728,14008.2 m
06/11/2019,7752.220273,8050.146086,7635.914554,8000.570019,15727.3 m
06/12/2019,8014.897947,8025.319292,7817.896082,7962.756330,15541.2 m
06/13/2019,7969.985302,8191.895037,7900.587729,8159.590369,15774.6 m
06/14/2019,8174.400584,8368.744386,8135.076369,8286.913174,15422.3 m
06/15/2019,8291.198962,8734.624600,8253.963496,8696.970843,16288.9 m
06/16/2019,8708.232513,8880.232843,8651.785868,8859.597054,16984.6 m
06/17/2019,8861.692265,9391.965327,8839.579216,9025.723642,18436.1 m
06/18/2019,9026.522572,9403.695556,9026.522572,9328.082236,18094.5 m
06/19/2019,9341.199475,9353.320567,9042.990003,9125.090764,18912.8 m
06/20/2019,9129.651002,9328.237786,9111.404748,9311.883212,17298.8 m
06/21/2019,9310.156900,9634.463338,9299.436433,9589.390555,16672.4 m
06/22/2019,9590.208225,10162.203698,9590.208225,10162.203698,20626 m
06/23/2019,10227.362383,11154.878298,10128.357139,10719.807804,28282.5 m
06/24/2019,10717.062737,11204.170999,10585.083731,10880.051310,25457 m
06/25/2019,10899.114587,11072.753381,10679.372838,11013.963604,21896.3 m
06/26/2019,11013.875187,11810.127826,11013.875187,11810.127826,22324.2 m
06/27/2019,11794.470008,13967.862277,11772.134194,13112.782536,34129 m
06/28/2019,13141.896752,13444.811411,10574.654321,11237.076653,44905.1 m
06/29/2019,11297.158059,12529.344002,11019.356263,12482.409960,41124 m
06/30/2019,12492.976245,12492.976245,11653.208817,12097.567788,30639.8 m
07/01/2019,12106.219065,12309.501285,10912.255934,10912.255934,25096.3 m
07/02/2019,10908.296656,11294.555996,10097.196022,10638.003271,26320.6 m
07/03/2019,10635.865997,10910.542694,9778.404061,10818.188120,28317.7 m
07/04/2019,10839.724967,11943.629839,10839.724967,11943.629839,28538.3 m
07/05/2019,11953.648747,11992.496247,11178.998975,11221.255557,26219.1 m
07/06/2019,11216.015051,11388.098208,10872.022473,10980.083328,23396.2 m
07/07/2019,10997.057218,11630.409594,10997.057218,11266.401345,21458.8 m
07/08/2019,11279.686940,11550.671930,11174.758167,11441.622696,18626.8 m
07/09/2019,11450.359933,12297.060156,11358.017300,12248.874132,19668.2 m
07/10/2019,12243.719555,12763.929092,12186.139360,12545.445221,25893.5 m
07/11/2019,12557.931531,13101.374226,11718.181750,12147.697760,28216.1 m
07/12/2019,12124.389791,12124.389791,11143.890313,11376.679395,31764.8 m
07/13/2019,11385.977040,11850.916746,11187.860645,11776.082436,26435.5 m
07/14/2019,11776.781110,11805.291468,10946.069002,11397.161430,20445.4 m
07/15/2019,11394.840698,11458.269527,10288.853124,10288.853124,21875.9 m
07/16/2019,10227.417501,11029.553924,10041.932584,10885.588451,25212.8 m
07/17/2019,10857.079408,10996.635593,9448.365403,9499.558669,22885.7 m
07/18/2019,9450.356040,9922.435906,9134.258911,9643.714736,27039.9 m
07/19/2019,9677.323024,10701.623246,9364.276558,10629.023332,25669.8 m
07/20/2019,10631.693387,10696.434230,10225.694043,10511.695476,24758.2 m
07/21/2019,10516.580157,11025.857309,10437.695107,10764.700851,20202 m
07/22/2019,10746.433378,10808.758188,10362.648159,10596.355697,18416.1 m
07/23/2019,10592.217243,10654.549992,10175.295314,10338.588414,16472 m
07/24/2019,10346.190305,10346.190305,9878.815530,9916.381214,17300.4 m
07/25/2019,9878.522291,9919.107224,9600.322776,9807.414231,17530.9 m
07/26/2019,9782.593813,10149.164959,9767.129920,9904.696184,17073.1 m
07/27/2019,9902.672559,9902.672559,9712.555672,9845.987422,14591.3 m
07/28/2019,9841.276385,10143.104189,9422.807598,9464.997729,15513.2 m
07/29/2019,9493.990306,9588.298626,9262.952718,9545.094701,13710.9 m
07/30/2019,9550.402969,9681.389067,9484.519081,9533.580410,14869.1 m
07/31/2019,9530.152925,9691.960963,9439.241218,9581.211678,13292.5 m
08/01/2019,9587.872870,10080.086121,9578.650928,10080.086121,14733.9 m
08/02/2019,10084.110571,10413.404931,9918.184550,10365.984725,15574.4 m
08/03/2019,10369.531248,10639.945263,10334.616881,10523.946375,16564.1 m
08/04/2019,10518.066543,10884.267577,10498.519095,10806.817074,16337.4 m
08/05/2019,10813.824974,10986.007693,10606.246750,10948.187620,14938.2 m
08/06/2019,10930.662456,11859.169271,10930.662456,11782.652144,23155.3 m
08/07/2019,11761.234810,12193.908318,11277.734510,11497.062684,23990.9 m
08/08/2019,11482.916491,12066.947312,11420.597179,11976.654828,22446.3 m
08/09/2019,11956.413470,12019.255358,11578.318745,12019.255358,22377.2 m
08/10/2019,11996.200097,12009.137000,11700.385827,11857.844470,19543.5 m
08/11/2019,11857.758763,11925.963231,11295.234141,11342.468602,18152.5 m
08/12/2019,11328.601603,11555.775899,11217.137142,11555.775899,16762 m
08/13/2019,11570.902066,11570.902066,11334.786964,11398.762190,14849.5 m
08/14/2019,11405.017741,11439.047665,10839.200783,10920.980313,14728.5 m
08/15/2019,10901.105750,10901.105750,10008.252865,10010.249938,20326.7 m
08/16/2019,10053.512703,10430.674822,9615.263887,10296.600266,24657 m
08/17/2019,10300.390061,10501.672200,9811.905850,10344.507990,22782.3 m
08/18/2019,10342.093378,10450.078170,10076.206821,10220.070168,17156.3 m
08/19/2019,10227.398310,10474.365680,10117.358356,10331.467108,14018.2 m
08/20/2019,10330.503755,10890.253796,10291.536183,10890.253796,15091.3 m
08/21/2019,10894.113750,10916.488031,10594.412772,10751.857323,15784.6 m
08/22/2019,10748.789894,10780.265168,9975.001334,10136.964619,17688.2 m
08/23/2019,10147.419291,10220.768871,9832.563492,10123.994480,18756.3 m
08/24/2019,10115.150898,10424.055968,10069.597528,10385.507552,14653.6 m
08/25/2019,10386.458808,10407.503091,9968.718090,10142.839395,14449.2 m
08/26/2019,10139.413036,10298.296111,10003.483495,10118.399575,13517.7 m
08/27/2019,10150.617721,10556.072516,10150.617721,10374.876617,17164.9 m
08/28/2019,10380.720317,10380.720317,10090.229211,10219.413373,15703.3 m
08/29/2019,10206.418980,10270.522245,9691.877126,9759.791528,15221.3 m
08/30/2019,9755.839220,9755.839220,9388.612159,9493.755389,20617.8 m
08/31/2019,9499.878802,9640.946925,9409.399994,9582.255358,16140.9 m
09/01/2019,9588.047563,9657.900632,9501.605978,9609.787647,14425.7 m
09/02/2019,9607.181476,9759.435329,9566.218394,9716.721910,11427.6 m
09/03/2019,9719.555389,10399.885655,9716.073543,10329.859052,14047 m
09/04/2019,10328.873208,10727.327767,10279.704140,10603.095463,20169.7 m
09/05/2019,10586.041487,10766.860351,10405.045697,10578.320210,19392.1 m
09/06/2019,10570.598942,10624.402473,10503.866101,10574.499542,17860.1 m
09/07/2019,10571.991889,10887.874249,10259.589238,10339.455632,17760.4 m
09/08/2019,10317.832834,10530.946373,10315.228697,10477.094838,18960.9 m
09/09/2019,10470.341080,10572.520355,10326.636084,10410.187644,15787 m
09/10/2019,10408.890180,10442.761182,10135.676890,10322.057608,16277.4 m
09/11/2019,10315.926503,10382.489399,10012.012965,10132.544805,16619.9 m
09/12/2019,10124.284798,10204.342522,9973.087326,10159.720473,16657.1 m
09/13/2019,10162.818177,10430.549286,10068.621408,10387.514841,16347.8 m
09/14/2019,10406.999056,10423.774252,10193.334896,10346.599195,15002.5 m
09/15/2019,10344.918397,10420.200051,10273.609581,10353.549798,13898.3 m
09/16/2019,10349.132693,10368.311045,10283.331817,10313.443526,13739.4 m
09/17/2019,10314.929925,10362.122494,10147.911922,10268.657985,13123.4 m
09/18/2019,10273.277522,10273.277522,10171.825138,10208.165818,15064.9 m
09/19/2019,10210.080591,10252.141472,10149.693436,10164.101905,16142.3 m
09/20/2019,10161.163975,10261.575491,9781.984662,10241.608795,18013 m
09/21/2019,10238.554569,10255.158567,10112.378809,10179.862231,17567.9 m
09/22/2019,10176.715114,10180.776818,9977.084510,10006.065331,14315.2 m
09/23/2019,10002.150611,10070.520316,9876.651282,10050.187541,13655.8 m
09/24/2019,10038.947939,10047.495877,9696.204080,9719.397019,13850.1 m
09/25/2019,9721.510104,9792.649520,8137.460768,8588.424906,18185.8 m
09/26/2019,8553.728950,8743.916534,8270.461934,8439.846190,27962.8 m
09/27/2019,8438.845674,8457.814133,7871.665874,8077.936354,19967.1 m
09/28/2019,8075.401100,8239.784966,7909.344811,8183.569872,19787 m
09/29/2019,8184.574473,8227.632773,8048.833810,8208.595988,15915.7 m
09/30/2019,8209.160822,8222.006280,7955.684336,8068.668738,14168.9 m
10/01/2019,8062.303348,8282.996851,7773.497354,8269.028682,15981.7 m
10/02/2019,8286.791706,8477.499526,8200.939202,8294.743597,16884.7 m
10/03/2019,8299.647676,8361.919233,8179.062792,8361.919233,14388.8 m
10/04/2019,8355.824455,8379.401244,8105.824458,8232.129998,13113.5 m
10/05/2019,8229.143723,8229.143723,8075.794879,8155.655359,13744 m
10/06/2019,8151.390497,8163.928569,8044.380024,8130.134393,12177.1 m
10/07/2019,8132.042462,8146.147352,7850.254888,7876.455218,12147 m
10/08/2019,7884.202457,8276.593674,7819.252218,8196.151960,15412.3 m
10/09/2019,8193.897663,8311.881017,8134.994324,8189.796865,17158.7 m
10/10/2019,8182.596584,8627.959232,8128.889729,8572.837276,16434.3 m
10/11/2019,8566.656500,8626.435858,8451.919833,8556.950238,19365.7 m
10/12/2019,8559.836002,8712.408923,8272.024051,8272.024051,18640.4 m
10/13/2019,8274.654085,8386.981475,8274.654085,8314.921537,15846.2 m
10/14/2019,8310.145411,8435.447811,8246.244359,8294.599727,12414.9 m
10/15/2019,8289.073815,8363.631140,8237.658241,8347.201506,13898 m
10/16/2019,8348.315576,8386.856511,8144.317721,8174.781558,14132.5 m
10/17/2019,8174.179979,8182.888776,7951.452174,8008.809279,14890.1 m
10/18/2019,8003.417786,8112.721654,7948.820153,8075.178241,14962 m
10/19/2019,8073.200475,8108.729808,7880.418128,7955.464771,14689.3 m
10/20/2019,7952.310000,8026.427782,7916.211745,7950.124308,13469.1 m
10/21/2019,7954.616127,8254.275408,7900.438614,8202.005473,13689.7 m
10/22/2019,8211.341400,8269.437580,8162.813049,8212.771665,15370.4 m
10/23/2019,8215.031227,8278.600259,8027.920376,8040.006229,15044.6 m
10/24/2019,8036.487927,8052.264330,7398.577412,7469.521063,17812.8 m
10/25/2019,7480.706886,7500.371453,7377.740725,7440.037915,18981.3 m
10/26/2019,7432.693138,8678.882280,7421.365392,8651.134450,18739 m
10/27/2019,8652.608009,10112.452094,8651.282624,9235.929531,46466.6 m
10/28/2019,9235.005228,9722.660858,9096.936235,9544.094411,33550.7 m
10/29/2019,9535.718921,9820.904166,9234.267439,9234.267439,35593.1 m
